	variant	WordOrtho	WordPhono	WordDuration	leftOrtho	Interfix	rightOrtho	leftPhonoCELEX	IfixPhonoCELEX	rightPhonoCELEX	leftPhono	IfixPhono	rightPhono	LeftDuration	RightDuration	IfixDuration	SpeechRate	SubtlexAbsFreq	SameLeftAndIfixFQ	SameLeftFQ	SameLeftDiffIfixFQ	RelFreq	SameLeftAndIfix	SameLeft	SameLeftDiffIfix	IfixNum	ParaProbType	RightPositionalEntropy	TypeSegmentalInfo
441	Netherlandic	bedrijfsarts	b@drE+fsArts	0.8439999999999941	bedrijf	s	arts	b@drKf	s	Arts	b@drE+f	s	Arts	0.3940000000000054	0.3380000000000223	0.1119999999999663	40.99037138927108												0.047305714778356635
442	Netherlandic	wolkendek	wOlk@dEk	0.5860000000000056	wolk	en	dek	wOlk	@	dEk	wOlk	@	dEk	0.2830000000000012	0.2319999999999993	0.071000000000005	20.124580737901297	9.0	85.0	85.0	0.0	0.75	9.0	9.0	0.0	1.0	1.0	0.8112781244591328	0.753360032416875
443	Netherlandic	levensjaar	lev@sjar	0.5250000000000057	leven	s	jaar	lev@	s	jar	lev@	s	jar	0.3029999999999972	0.1510000000000104	0.0709999999999979	26.827146171693787	4.0	2639.0	2639.0	0.0	0.1666666666666666	119.0	119.0	0.0	1.0	1.0	3.042481250360578	0.7332852476782576
444	Netherlandic	herderstasje	hErd@rstAsj@	0.77800000000002	herder	s	tas	hErd@r	s	tAsj@	hErd@r	s	tAsj@	0.3129999999999882	0.3840000000000145	0.0810000000000172	25.10864316755188												0.7484612330040356
445	Netherlandic	uiensoep	Y+j@sup	0.5559999999999832	ui	en	soep	L	j	@sup	Y+j	@	sup	0.2229999999999847	0.2729999999999961	0.0600000000000022	21.42704092564816	10.0	11.0	11.0	0.0	0.1818181818181818	2.0	2.0	0.0	1.0	1.0	2.089221762585307	7.139551352398794
446	Netherlandic	verdedigingsmuur	v@rded@GINsmyr	0.9599999999999796	verdediging	s	muur	v@rded@GIN	s	myr	v@rded@GIN	s	myr	0.6469999999999914	0.22199999999998	0.0910000000000081	39.66346153846184	1.0	64.0	64.0	0.0	0.0555555555555555	12.0	12.0	0.0	1.0	1.0	1.6113834567195195	0.0995356735509144
447	Netherlandic	volksmond	vOlksmOnt	0.657	volk	s	mond	vOlk	s	mOnt	vOlk	s	mOnt	0.2829999999999995	0.3040000000000002	0.0700000000000002	14.97405485544848	5.0	300.0	310.0	10.0	1.0	52.0	56.0	4.0	2.0	0.9285714285714286	-0.0	0.18745863122706077
448	Netherlandic	bloedsomloop	blutsOmlop	0.7579999999999991	bloed	s	omloop	blut	s	Omlop	blut	s	Omlop	0.2429999999999985	0.4749999999999978	0.0400000000000027	30.13278855975484	62.0	62.0	62.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	-0.0	1.4088055455673292
449	Netherlandic	bloedsomloop	blutsOmlop	0.7519999999999989	bloed	s	omloop	blut	s	Omlop	blut	s	Omlop	0.2139999999999986	0.4879999999999995	0.0500000000000007	26.2639527248851	62.0	62.0	62.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	-0.0	1.4088055455673292
450	Netherlandic	bloedsomloop	blutsOmlop	0.625	bloed	s	omloop	blut	s	Omlop	blut	s	Omlop	0.2019999999999981	0.3730000000000046	0.0499999999999971	27.07877461706779	62.0	62.0	62.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	-0.0	1.4088055455673292
451	Netherlandic	bloedsomloop	blutsOmlop	0.6400000000000006	bloed	s	omloop	blut	s	Omlop	blut	s	Omlop	0.2119999999999962	0.3780000000000001	0.0500000000000042	37.12	62.0	62.0	62.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	-0.0	1.4088055455673292
452	Netherlandic	bloedsomloop	blutsOmlop	0.7610000000000028	bloed	s	omloop	blut	s	Omlop	blut	s	Omlop	0.232999999999997	0.4870000000000019	0.0410000000000039	26.5720415910216	62.0	62.0	62.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	-0.0	1.4088055455673292
453	Netherlandic	bloedsomloop	blutsOmlop	0.6360000000000028	bloed	s	omloop	blut	s	Omlop	blut	s	Omlop	0.2220000000000013	0.3639999999999972	0.0500000000000042	31.343283582089548	62.0	62.0	62.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	-0.0	1.4088055455673292
454	Netherlandic	bloedsomloop	blutsOmlop	0.6640000000000015	bloed	s	omloop	blut	s	Omlop	blut	s	Omlop	0.2039999999999935	0.3990000000000009	0.061000000000007	36.68122270742325	62.0	62.0	62.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	-0.0	1.4088055455673292
455	Netherlandic	bloedsomloop	blutsOmlop	0.6159999999999997	bloed	s	omloop	blut	s	Omlop	blut	s	Omlop	0.2219999999999942	0.3539999999999992	0.0400000000000062	29.684309722004063	62.0	62.0	62.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	-0.0	1.4088055455673292
456	Netherlandic	bloedsomloop	blutsOmlop	0.6279999999999859	bloed	s	omloop	blut	s	Omlop	blut	s	Omlop	0.2229999999999847	0.3640000000000043	0.0409999999999968	28.37985342273502	62.0	62.0	62.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	-0.0	1.4088055455673292
457	Netherlandic	bloedsomloop	blutsOmlop	0.6939999999999884	bloed	s	omloop	blut	s	Omlop	blut	s	Omlop	0.2139999999999986	0.4279999999999972	0.0519999999999925	35.175879396985266	62.0	62.0	62.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	-0.0	1.4088055455673292
458	Netherlandic	bloedsomloop	blutsOmlop	0.8009999999999877	bloed	s	omloop	blut	s	Omlop	blut	s	Omlop	0.2229999999999847	0.5369999999999777	0.0410000000000252	33.07109557109555	62.0	62.0	62.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	-0.0	1.4088055455673292
459	Netherlandic	bloedsomloop	blutsOmlop	0.6670000000000016	bloed	s	omloop	blut	s	Omlop	blut	s	Omlop	0.2319999999999993	0.3840000000000145	0.0509999999999877	24.6107951897082	62.0	62.0	62.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	-0.0	1.4088055455673292
460	Netherlandic	bloedsomloop	blutsOmlop	0.6700000000000017	bloed	s	omloop	blut	s	Omlop	blut	s	Omlop	0.2340000000000017	0.3960000000000008	0.0399999999999991	22.08141321044548	62.0	62.0	62.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	-0.0	1.4088055455673292
461	Netherlandic	bloedsomloop	blutsOmlop	0.6180000000000092	bloed	s	omloop	blut	s	Omlop	blut	s	Omlop	0.193000000000012	0.3650000000000091	0.059999999999988	26.93633230545981	62.0	62.0	62.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	-0.0	1.4088055455673292
462	Netherlandic	ogenblik	oG@blIk	0.4560000000000013	oog	en	blik	oG	@	blIk	oG	@	blIk	0.1920000000000001	0.2130000000000009	0.0510000000000001	20.3172106435968	839.0	912.0	912.0	0.0	0.9311875693673696	3.0	3.0	0.0	1.0	1.0	0.411183829708904	1.5999128421871278
463	Netherlandic	brilleglazen	brIl@Glaz@	0.9310000000000116	bril	e	glas	brIl	@	Glaz@	brIl	@	Glaz@	0.2729999999999961	0.6069999999999993	0.0510000000000161	18.485073834059257												0.9411063109464315
464	Netherlandic	boekenkast	buk@kAst	0.7690000000000055	boek	en	kast	buk	@	kAst	buk	@	kAst	0.2630000000000336	0.4449999999999932	0.0609999999999786	20.51555318723776	33.0	196.0	196.0	0.0	0.1231343283582089	28.0	28.0	0.0	1.0	1.0	2.9598541129710902	1.2465462830452247
465	Netherlandic	geloofsleven	x@lofslev@	0.8829999999999814	geloof	s	leven	x@lof	s	lev@	x@lof	s	lev@	0.3859999999999672	0.4259999999999877	0.0710000000000263	19.14667297009813												0.15696934633839932
466	Netherlandic	raadsman	ratsmAn	0.5299999999999727	raad	s	man	rat	s	mAn	rat	s	mAn	0.2349999999999568	0.2339999999999804	0.0610000000000354	19.14667297009813	262.0	522.0	527.0	5.0	0.4869888475836431	12.0	13.0	1.0	2.0	0.9230769230769232	2.6576400996739986	1.25583890442959
467	Netherlandic	heksenbezem	hEks@bez@m	0.7459999999999809	heks	en	bezem	hEks	@	bez@m	hEks	@	bez@m	0.2519999999999811	0.4329999999999927	0.061000000000007	24.016010673782507												0.6629650127224294
468	Netherlandic	ogenblik	oG@blIk	0.507000000000005	oog	en	blik	oG	@	blIk	oG	@	blIk	0.2740000000000009	0.1619999999999777	0.0710000000000263	22.27722772277248	839.0	912.0	912.0	0.0	0.9311875693673696	3.0	3.0	0.0	1.0	1.0	0.411183829708904	1.5999128421871278
469	Netherlandic	gangenstelsel	xAN@stEls@l	0.9200000000000016	gang	en	stelsel	xAN	@	stEls@l	xAN	@	stEls@l	0.2629999999999981	0.6169999999999973	0.0400000000000062	31.300160513643675	2.0	2.0	2.0	0.0	0.027027027027027	1.0	1.0	0.0	1.0	1.0	1.556571710910029	3.1699250014423126
470	Netherlandic	gangenstelsel	xAN@stEls@l	0.777000000000001	gang	en	stelsel	xAN	@	stEls@l	xAN	@	stEls@l	0.2120000000000033	0.5049999999999955	0.0600000000000022	24.35001940240588	2.0	2.0	2.0	0.0	0.027027027027027	1.0	1.0	0.0	1.0	1.0	1.556571710910029	3.1699250014423126
471	Netherlandic	gangenstelsel	xAN@stEls@l	0.847999999999999	gang	en	stelsel	xAN	@	stEls@l	xAN	@	stEls@l	0.2319999999999993	0.5650000000000013	0.0509999999999983	30.672579453067264	2.0	2.0	2.0	0.0	0.027027027027027	1.0	1.0	0.0	1.0	1.0	1.556571710910029	3.1699250014423126
472	Netherlandic	ogenblik	oG@blIk	0.4239999999999781	oog	en	blik	oG	@	blIk	oG	@	blIk	0.1519999999999868	0.22199999999998	0.0500000000000113	32.51417769376134	839.0	912.0	912.0	0.0	0.9311875693673696	3.0	3.0	0.0	1.0	1.0	0.411183829708904	1.5999128421871278
473	Netherlandic	liefdesperikelen	livd@sperik@l@	0.8089999999999975	liefde	s	perikel	livd@	s	perik@l@	livd@	s	perik@l@	0.2630000000000052	0.4749999999999943	0.0709999999999979	36.94412770809562	1.0	353.0	353.0	0.0	1.0	35.0	35.0	0.0	1.0	1.0	-0.0	1.2298675418985945
474	Netherlandic	ogenblikken	oG@blIk@	0.3979999999999997	oog	en	blik	oG	@	blIk@	oG	@	blIk@	0.1119999999999983	0.245000000000001	0.0410000000000003	20.98311319177395	54.0	912.0	912.0	0.0	0.0599334073251942	3.0	3.0	0.0	1.0	1.0	0.411183829708904	1.5999128421871278
475	Netherlandic	levensbehoeften	lev@zb@huft@	0.6999999999999886	leven	s	behoefte	lev@	z	b@huft@	lev@	z	b@huft@	0.2740000000000009	0.3849999999999909	0.0409999999999968	24.38483706495236	8.0	2639.0	2639.0	0.0	0.7272727272727273	119.0	119.0	0.0	1.0	1.0	0.8453509366224364	3.3274662784287927
476	Netherlandic	uitgangspunten	Y+txANspYnt@	0.7249999999999996	uitgang	s	punt	LtxAN	s	p}nt@	Y+txAN	s	pYnt@	0.3369999999999997	0.3269999999999999	0.0609999999999999	30.795262267343485	1.0	36.0	36.0	0.0	0.005813953488372	3.0	3.0	0.0	1.0	1.0	2.545235823633337	0.6166713604484944
477	Netherlandic	ziekenhuis	zik@hY+s	0.5300000000000011	ziek	en	huis	zik	@	hLs	zik	@	hY+s	0.245000000000001	0.245000000000001	0.0399999999999991	29.193697868396672	4808.0	5684.0	5684.0	0.0	0.7630534835740359	17.0	17.0	0.0	1.0	1.0	1.559544612019533	0.6951454184715791
478	Netherlandic	volksgezondheid	vOlksx@zOnthE+t	0.8840000000000003	volk	s	gezondheid	vOlk	s	x@zOnthKt	vOlk	s	x@zOnthE+t	0.2130000000000009	0.6199999999999974	0.0510000000000019	55.17603783499741	54.0	300.0	310.0	10.0	1.0	52.0	56.0	4.0	2.0	0.9285714285714286	-0.0	0.18745863122706077
479	Netherlandic	behandelingsmethode	b@hAnd@lINsmetod@	1.009999999999998	behandeling	s	methode	b@hAnd@lIN	s	metod@	b@hAnd@lIN	s	metod@	0.4649999999999963	0.4540000000000006	0.091000000000001	54.72868217054267												0.23446525363702297
480	Netherlandic	huisartsengeneeskunde	hY+sArtsEG@neskYnd@	1.1200000000000043	huisarts	en	geneeskunde	hLsArts	@	G@nesk}nd@	hY+sArts	E	G@neskYnd@	0.4740000000000037	0.5960000000000036	0.0499999999999971	35.74975173783515												1.4150374992788437
481	Netherlandic	uitgangspunten	Y+txANspYnt@	0.6760000000000019	uitgang	s	punt	LtxAN	s	p}nt@	Y+txAN	s	pYnt@	0.3329999999999984	0.2730000000000103	0.0699999999999931	41.94514865176296	1.0	36.0	36.0	0.0	0.005813953488372	3.0	3.0	0.0	1.0	1.0	2.545235823633337	0.6166713604484944
482	Netherlandic	uitgangspunt	Y+txANspYnt	0.6359999999999957	uitgang	s	punt	LtxAN	s	p}nt	Y+txAN	s	pYnt	0.2930000000000063	0.2729999999999961	0.0699999999999931	41.66666666666672	34.0	36.0	36.0	0.0	0.1976744186046511	3.0	3.0	0.0	1.0	1.0	2.545235823633337	0.6166713604484944
483	Netherlandic	uitgangspunt	Y+txANspYnt	0.6680000000000064	uitgang	s	punt	LtxAN	s	p}nt	Y+txAN	s	pYnt	0.3239999999999838	0.2730000000000245	0.0709999999999979	34.6041055718475	34.0	36.0	36.0	0.0	0.1976744186046511	3.0	3.0	0.0	1.0	1.0	2.545235823633337	0.6166713604484944
484	Netherlandic	uitgangspunt	Y+txANspYnt	0.8220000000000027	uitgang	s	punt	LtxAN	s	p}nt	Y+txAN	s	pYnt	0.4110000000000013	0.3080000000000211	0.1029999999999802	32.45147268230536	34.0	36.0	36.0	0.0	0.1976744186046511	3.0	3.0	0.0	1.0	1.0	2.545235823633337	0.6166713604484944
485	Netherlandic	uitgangspunten	Y+txANspYnt@	0.7879999999999825	uitgang	s	punt	LtxAN	s	p}nt@	Y+txAN	s	pYnt@	0.3529999999999802	0.3640000000000043	0.0709999999999979	32.45147268230536	1.0	36.0	36.0	0.0	0.005813953488372	3.0	3.0	0.0	1.0	1.0	2.545235823633337	0.6166713604484944
486	Netherlandic	oorlogsmisdadigers	orlOxsmIzdad@G@rs	1.277000000000001	oorlog	s	misdadiger	orlOx	s	mIzdad@G@rs	orlOx	s	mIzdad@G@rs	0.3649999999999949	0.8510000000000133	0.0609999999999928	23.020519524811	24.0	778.0	778.0	0.0	0.5	79.0	79.0	0.0	1.0	1.0	1.4083445441575102	0.049187549627531746
487	Netherlandic	puberteitsjaren	pyb@rtE+tsjar@	1.0330000000000157	puberteit	s	jaar	pyb@rtKt	s	jar@	pyb@rtE+t	s	jar@	0.5420000000000016	0.429000000000002	0.0620000000000118	23.22695035460987												0.20645087746742632
488	Netherlandic	lichaamsbouw	lIxamzbA+w	0.7510000000000048	lichaam	s	bouw	lIxam	z	bMw	lIxam	z	bA+w	0.375	0.2849999999999966	0.0910000000000081	24.116752127120098	13.0	337.0	337.0	0.0	0.4193548387096774	29.0	29.0	0.0	1.0	1.0	1.5409399040885623	3.1043366598147353
489	Netherlandic	duivenhok	dY+v@hOg	0.5059999999999718	duif	en	hok	dLv	@	hOk	dY+v	@	hOg	0.2939999999999827	0.1510000000000104	0.0609999999999786	21.94357366771159	11.0	28.0	28.0	0.0	0.1864406779661017	4.0	4.0	0.0	1.0	1.0	0.931158341164674	0.024874668639029377
490	Netherlandic	kippenhok	kIp@hOk	0.6069999999999709	kip	en	hok	kIp	@	hOk	kIp	@	hOk	0.2239999999999895	0.3209999999999695	0.0620000000000118	22.371122879066284	46.0	81.0	94.0	13.0	0.7796610169491526	8.0	12.0	4.0	2.0	0.6666666666666666	0.931158341164674	0.5360529002402097
491	Netherlandic	rijkspolitie	rE+kspolitsi	0.7880000000000109	rijk	s	politie	rKk	s	politsi	rE+k	s	politsi	0.1619999999999777	0.55600000000004	0.0699999999999931	29.07925760232151	27.0	144.0	197.0	53.0	0.4153846153846154	25.0	26.0	1.0	2.0	0.9615384615384616	0.9792415350396868	0.4796904576210972
492	Netherlandic	raadsman	ratsmAn	0.5670000000000073	raad	s	man	rat	s	mAn	rat	s	mAn	0.2529999999999859	0.2230000000000132	0.0910000000000081	29.20012998468038	262.0	522.0	527.0	5.0	0.4869888475836431	12.0	13.0	1.0	2.0	0.9230769230769232	2.6576400996739986	1.25583890442959
493	Netherlandic	rechtsvervolging	rExtsf@rvOlGIN	0.9370000000000118	recht	s	vervolging	rExt	s	f@rvOlGIN	rExt	s	f@rvOlGIN	0.2320000000000277	0.6549999999999727	0.0500000000000113	29.20012998468038	8.0	1314.0	1379.0	65.0	1.0	42.0	46.0	4.0	2.0	0.9130434782608696	-0.0	0.7686744538935443
494	Netherlandic	maagdenvlies	maGd@vlis	0.9909999999999995	maagd	en	vlies	maGd	@	vlis	maGd	@	vlis	0.4149999999999991	0.4050000000000011	0.1709999999999993	23.108610469205274	23.0	37.0	37.0	0.0	1.0	4.0	4.0	0.0	1.0	1.0	-0.0	0.15754127698647993
495	Netherlandic	stralenkrans	stral@krAns	1.0620000000000118	straal	en	krans	stral	@	krAns	stral	@	krAns	0.5160000000000196	0.4850000000000136	0.0609999999999786	18.166689779503503	8.0	10.0	10.0	0.0	0.086021505376344	3.0	3.0	0.0	1.0	1.0	0.9510864799233876	2.6629650127224296
496	Netherlandic	doodsangst	dotsANst	0.8590000000000373	dood	s	angst	dot	s	ANst	dot	s	ANst	0.242999999999995	0.4440000000000168	0.1720000000000254	15.772870662460464	52.0	1456.0	1553.0	97.0	0.6341463414634146	41.0	45.0	4.0	3.0	0.9111111111111112	1.7029026593800571	1.1770544655004174
497	Netherlandic	hartstocht	hArtstOxt	0.9679999999999608	hart	s	tocht	hArt	s	tOxt	hArt	s	tOxt	0.4139999999999872	0.4230000000000018	0.1309999999999718	18.1112548512292	135.0	147.0	194.0	47.0	0.7258064516129032	7.0	14.0	7.0	3.0	0.5	1.387427899644035	2.422064766172812
498	Netherlandic	godsdienst	xOdzdinst	0.7220000000000084	God	s	dienst	xOd	z	dinst	xOd	z	dinst	0.213000000000008	0.3870000000000004	0.1219999999999998	19.828351583308727	176.0	2879.0	2879.0	0.0	0.3060869565217391	16.0	16.0	0.0	1.0	1.0	3.1512817715415244	0.6458914993634878
499	Netherlandic	onderzoeksrapport	Ond@rzuksrApOrt	0.9000000000000057	onderzoek	s	rapport	Ond@rzuk	s	rApOrt	Ond@rzuk	s	rApOrt	0.4249999999999971	0.4140000000000015	0.061000000000007	32.374890254609326	8.0	240.0	240.0	0.0	0.6153846153846154	31.0	31.0	0.0	1.0	1.0	1.2389012566026305	0.3344190390705592
500	Netherlandic	levensgeschiedenis	lev@sx@sxid@nIs	1.0430000000000064	leven	s	geschiedenis	lev@	s	x@sxid@nIs	lev@	s	x@sxid@nIs	0.3340000000000032	0.6280000000000143	0.0809999999999888	31.703703703703702	6.0	2639.0	2639.0	0.0	0.2857142857142857	119.0	119.0	0.0	1.0	1.0	1.6052067078749122	0.7332852476782576
501	Netherlandic	karmelietessenklooster	karm@litEs@klost@r	1.3950000000000102	karmelietes	en	klooster	kArm@litEs	@	klost@r	karm@litEs	@	klost@r	0.8489999999999895	0.4850000000000136	0.061000000000007	43.97254397254392												0.4150374992788438
502	Netherlandic	ziekenzaal	zik@zal	0.6890000000000001	ziek	en	zaal	zik	@	zal	zik	@	zal	0.2839999999999989	0.3440000000000012	0.0609999999999999	27.462686567164177	46.0	5684.0	5684.0	0.0	0.9787234042553192	17.0	17.0	0.0	1.0	1.0	0.1485494904303482	0.6951454184715791
503	Netherlandic	etenswaren	et@swar@	0.79200000000003	eten	s	waar	et@	s	war@	et@	s	war@	0.3249999999999886	0.3760000000000332	0.0910000000000081	35.69535253578376	9.0	205.0	205.0	0.0	0.1184210526315789	4.0	4.0	0.0	1.0	1.0	1.6518539367458325	1.5849625007211563
504	Netherlandic	mierikswortel	mirIkswOrt@l	0.7110000000000127	mierik	s	wortel	mirIk	s	wOrt@l	mirIk	s	wOrt@l	0.3449999999999704	0.285000000000025	0.0810000000000172	35.69535253578376	10.0	10.0	10.0	0.0	0.4761904761904761	1.0	1.0	0.0	1.0	1.0	1.4519076150714063	1.3219280948873622
505	Netherlandic	doodsangst	dotsANst	0.5949999999999704	dood	s	angst	dot	s	ANst	dot	s	ANst	0.2019999999999981	0.2919999999999731	0.100999999999999	31.29251700680244	52.0	1456.0	1553.0	97.0	0.6341463414634146	41.0	45.0	4.0	3.0	0.9111111111111112	1.7029026593800571	1.1770544655004174
506	Netherlandic	studentenclub	stydEnt@klYp	0.7480000000000011	student	en	club	stydEnt	@	kl}p	stydEnt	@	klYp	0.434000000000001	0.2630000000000017	0.0509999999999983	25.40500736377024	26.0	359.0	359.0	0.0	0.3023255813953488	37.0	37.0	0.0	1.0	1.0	1.3921535084999417	0.1654236092073715
507	Netherlandic	studentenclub	stydEnt@klYp	0.757000000000005	student	en	club	stydEnt	@	kl}p	stydEnt	@	klYp	0.4750000000000014	0.2319999999999993	0.0500000000000042	27.08171206225682	26.0	359.0	359.0	0.0	0.3023255813953488	37.0	37.0	0.0	1.0	1.0	1.3921535084999417	0.1654236092073715
508	Netherlandic	studentenclub	stydEnt@klYp	0.818000000000012	student	en	club	stydEnt	@	kl}p	stydEnt	@	klYp	0.4339999999999975	0.3230000000000075	0.061000000000007	22.34927234927244	26.0	359.0	359.0	0.0	0.3023255813953488	37.0	37.0	0.0	1.0	1.0	1.3921535084999417	0.1654236092073715
509	Netherlandic	studentenclub	stydEnt@klYp	0.839999999999975	student	en	club	stydEnt	@	kl}p	stydEnt	@	klYp	0.464999999999975	0.3140000000000214	0.0609999999999786	37.46177370030602	26.0	359.0	359.0	0.0	0.3023255813953488	37.0	37.0	0.0	1.0	1.0	1.3921535084999417	0.1654236092073715
510	Netherlandic	kippenhok	kIp@hOk	0.5769999999999982	kip	en	hok	kIp	@	hOk	kIp	@	hOk	0.2320000000000277	0.2939999999999827	0.0509999999999877	26.03982561564739	46.0	81.0	94.0	13.0	0.7796610169491526	8.0	12.0	4.0	2.0	0.6666666666666666	0.931158341164674	0.5360529002402097
511	Netherlandic	ziekenhuis	sik@hY+s	0.7050000000000018	ziek	en	huis	zik	@	hLs	sik	@	hY+s	0.2149999999999998	0.4190000000000005	0.0710000000000015	28.293655739748225	4808.0	5684.0	5684.0	0.0	0.7630534835740359	17.0	17.0	0.0	1.0	1.0	1.559544612019533	0.6951454184715791
512	Netherlandic	zonnebril	zOn@brIl	0.4490000000000123	zon	e	bril	zOn	@	brIl	zOn	@	brIl	0.2060000000000172	0.1910000000000025	0.0519999999999925	27.35146634250107	214.0	913.0	2052.0	1139.0	0.8991596638655462	53.0	60.0	7.0	2.0	0.8833333333333333	0.4716537502526779	1.2089468902714964
513	Netherlandic	tandenborstel	tAnd@bOrstEl	0.7199999999999704	tand	en	borstel	tAnd	@	bOrst@l	tAnd	@	bOrstEl	0.2369999999999663	0.4420000000000073	0.0409999999999968	24.20574886535547	182.0	305.0	305.0	0.0	0.91	9.0	9.0	0.0	1.0	1.0	0.4364698170641028	0.9615258521853645
514	Netherlandic	conservenblikjes	kOnzErv@blIkj@s	1.0339999999999918	conserve	en	blik	kOnsErv@bl	I	kj@s	kOnzErv	@	blIkj@s	0.4159999999999968	0.5579999999999927	0.0600000000000022	36.08490566037728	1.0	8.0	8.0	0.0	0.0011098779134295	3.0	3.0	0.0	1.0	1.0	0.411183829708904	-0.0
515	Netherlandic	beroepsgroepen	b@rupsxrup@	0.757000000000005	beroep	s	groep	b@rup	s	xrup@	b@rup	s	xrup@	0.2870000000000061	0.3580000000000041	0.1119999999999947	27.91563275434252												0.31410859042806305
516	Netherlandic	beroepsmogelijkheden	b@rupsmoG@l@khed@	0.981	beroep	s	mogelijkheid	b@rup	s	moG@l@khed@	b@rup	s	moG@l@khed@	0.2929999999999992	0.5869999999999997	0.1010000000000008	47.16038812785388												0.31410859042806305
517	Netherlandic	beleidsmaatregelen	b@lE+tsmatreG@l@	1.0150000000000006	beleid	s	maatregel	b@lKt	s	matreG@l@	b@lE+t	s	matreG@l@	0.365000000000002	0.5889999999999986	0.0609999999999999	46.42941315107235												0.09310940439148148
518	Netherlandic	gesprekspartners	x@sprEkspArtn@rs	1.0539999999999878	gesprek	s	partner	x@sprEk	s	pArtn@rs	x@sprEk	s	pArtn@rs	0.3849999999999909	0.5779999999999887	0.0910000000000081	23.23852017103552	2.0	27.0	27.0	0.0	0.0689655172413793	8.0	8.0	0.0	1.0	1.0	1.7766621524968391	0.29278174922784583
519	Netherlandic	raadslieden	ratslid@	0.5759999999999934	raad	s	man	rat	s	lid@	rat	s	lid@	0.2709999999999866	0.2240000000000179	0.0809999999999888	18.988789750629103	25.0	522.0	527.0	5.0	0.0464684014869888	12.0	13.0	1.0	2.0	0.9230769230769232	2.6576400996739986	1.25583890442959
520	Netherlandic	raadslieden	ratslid@	0.6009999999999991	raad	s	man	rat	s	lid@	rat	s	lid@	0.2749999999999772	0.2439999999999997	0.082000000000022	31.52364273204915	25.0	522.0	527.0	5.0	0.0464684014869888	12.0	13.0	1.0	2.0	0.9230769230769232	2.6576400996739986	1.25583890442959
521	Netherlandic	raadslieden	ratslid@	0.597	raad	s	man	rat	s	lid@	rat	s	lid@	0.2829999999999999	0.2429999999999998	0.0710000000000001	24.9100470523111	25.0	522.0	527.0	5.0	0.0464684014869888	12.0	13.0	1.0	2.0	0.9230769230769232	2.6576400996739986	1.25583890442959
522	Netherlandic	gezelschapsdames	x@zElsxAbzdam@s	1.0790000000000075	gezelschap	s	dame	x@zElsxAb	z	dam@s	x@zElsxAb	z	dam@s	0.5290000000000248	0.4890000000000043	0.0609999999999786	27.063296801610527	8.0	30.0	30.0	0.0	0.2857142857142857	4.0	4.0	0.0	1.0	1.0	0.863120568566631	-0.0
523	Netherlandic	gemoedsrust	x@mutsrYst	0.7469999999999857	gemoed	s	rust	x@mut	s	r}st	x@mut	s	rYst	0.3739999999999952	0.2819999999999822	0.0910000000000081	22.17322062967051	59.0	112.0	112.0	0.0	0.8939393939393939	4.0	4.0	0.0	1.0	1.0	0.5924118858052397	0.16992500144231246
524	Netherlandic	broekspijp	brukspE+p	0.6279999999999859	broek	s	pijp	bruk	s	pKp	bruk	s	pE+p	0.2129999999999654	0.3140000000000214	0.100999999999999	18.94150417827281	12.0	25.0	25.0	0.0	0.2926829268292683	3.0	3.0	0.0	1.0	1.0	1.6980617602935044	2.321928094887362
525	Netherlandic	varkensleder	vArk@sled@r	0.8580000000000005	varken	s	leder	vArk@	s	led@r	vArk@	s	led@r	0.4140000000000015	0.3729999999999975	0.0710000000000015	25.805466483432586												0.47573343096639786
526	Netherlandic	herenhuizen	her@hY+z@	0.728999999999985	heer	en	huis	her	@	hLz@	her	@	hY+z@	0.2940000000000111	0.375	0.0599999999999738	34.8171701112878	4.0	146.0	146.0	0.0	0.0006348198698619	8.0	8.0	0.0	1.0	1.0	1.559544612019533	1.7884958948062883
527	Netherlandic	jodenster	jod@st@r	0.7410000000000139	jood	en	ster	jod	@	stEr	jod	@	st@r	0.325000000000017	0.3549999999999897	0.061000000000007	24.36353681905289	1.0	9.0	9.0	0.0	0.5	5.0	5.0	0.0	1.0	1.0	1.0	0.35908109330482835
528	Netherlandic	verzetsdaad	v@rzEdzdat	0.867999999999995	verzet	s	daad	v@rzEd	z	dat	v@rzEd	z	dat	0.3810000000000286	0.3550000000000182	0.1319999999999481	18.41664673523063	2.0	58.0	58.0	0.0	0.0285714285714285	13.0	13.0	0.0	1.0	1.0	2.5378111277999693	-0.0
